0.513734972434009,0.107830819649659,0.736593599264634,0.0019144
0.421670254522467,0.0946874293524954,0.556993473456208,0.0009882
0.16327803072306,0.114871003027127,0.494234195116344,0.0007545
0.200382889464759,0.084906131007209,0.49423418243839,0.000757
0.319574494073144,0.241536110760858,0.494069541029117,0.0007517
0.233397528740166,0.261732531317274,0.556993448730616,0.000762
0.255871093713097,0.38848952110715,0.494069603245138,0.0007689 a
0.271108165397069,0.48681985931743,0.494234193951319,0.0007415
0.152779646186251,0.048203258302429,0.476617579250232,0.0007499
0.115058164198092,0.0507803942066583,0.476617631138225,0.0007408
0.106880373840003,0.0685963274532208,0.506123040846585,0.0007499
0.151659525283249,0.133355237770105,0.494069338815503,0.0007943
0.0712273345433076,0.105846084926927,0.476617609787955,0.0007737
0.049806081825122,0.0946623443015882,0.476617719377731,0.0007517
0.0324314265902684,0.0911925208262453,0.476617594702306,0.0007524
0.0344687812842896,0.122552616892883,0.506123061151057,0.0007615
0.0745483524511776,0.165821015777516,0.506123005690715,0.0007488
0.099311484759743,0.188739933970087,0.506123020455338,0.0008849
0.00104764142773207,0.141141653423915,0.506122991038774,0.0007443
0.0233769769610958,0.0312489375941477,0.506122940656052,0.0007525
0.0228582360834653,0.0214646004755531,0.506122979030843,0.0006938
0.0308270047518706,0.00843101772997352,0.506123040332833,0.0007143
